trade_date,commid,open_price,high_price,low_price,close_price,clear_price,vol,hold
2018-11-26,CF1905,15180,15225,14875,14970,15035,144402,296018
2018-11-26,CF1907,15305,15315,15080,15155,15145,60,1236
2018-11-26,CF1909,15670,15705,15350,15430,15495,12570,44216
2018-11-26,CF1911,0,0,0,0,15800,0,0
2018-11-27,CF1901,14480,14590,14420,14465,14495,70936,221020
2018-11-27,CF1903,14795,14795,14675,14675,14735,22,398
2018-11-27,CF1905,14995,15125,14920,14950,15010,111934,300114
2018-11-27,CF1907,15240,15245,15180,15180,15195,42,1270
2018-11-27,CF1909,15445,15590,15400,15415,15465,7136,45386
2018-11-27,CF1911,0,0,0,0,15800,0,0
2018-11-28,CF1901,14495,14520,14405,14490,14455,57138,202436
2018-11-28,CF1903,14675,14770,14675,14770,14725,4,398
2018-11-28,CF1905,14980,15075,14930,15035,15005,101332,295582
2018-11-28,CF1907,15145,15250,15145,15230,15235,76,1270
2018-11-28,CF1909,15435,15530,15400,15495,15475,5926,44604
2018-11-28,CF1911,0,0,0,0,15800,0,0
2018-11-29,CF1901,14500,14600,14470,14480,14540,49826,193518
2018-11-29,CF1903,14785,14915,14785,14915,14850,4,398
2018-11-29,CF1905,15060,15220,15020,15090,15135,116060,288322
2018-11-29,CF1907,15265,15375,15265,15315,15330,68,1262
2018-11-29,CF1909,15505,15690,15480,15570,15595,11390,46128
2018-11-29,CF1911,0,0,0,0,15800,0,0
2018-11-30,CF1901,14475,14555,14450,14540,14510,33440,185058
2018-11-30,CF1903,14830,14850,14830,14850,14830,56,412
2018-11-30,CF1905,15075,15165,14980,15105,15090,105008,291644
2018-11-30,CF1907,15270,15270,15270,15270,15270,30,1262
2018-11-30,CF1909,15570,15645,15455,15560,15560,7850,46490
2018-11-30,CF1911,0,0,0,0,15800,0,0
2018-12-3,CF1901,14540,14885,14505,14720,14755,77604,175874
2018-12-3,CF1903,14875,15000,14840,15000,14940,104,462
2018-12-3,CF1905,15100,15525,15050,15300,15365,233578,298338
2018-12-3,CF1907,15585,15600,15545,15600,15590,18,1260
2018-12-3,CF1909,15550,15980,15515,15790,15865,29256,55418
2018-12-3,CF1911,0,0,0,0,15800,0,0
2018-12-4,CF1901,14750,14765,14555,14650,14655,30954,165904
2018-12-4,CF1903,14890,14890,14700,14700,14785,16,450
2018-12-4,CF1905,15295,15330,15080,15215,15205,162972,293480
2018-12-4,CF1907,15325,15385,15320,15385,15340,8,1262
2018-12-4,CF1909,15770,15820,15490,15650,15620,26024,49046
2018-12-4,CF1911,0,0,0,0,15800,0,0
2018-12-5,CF1901,14655,14685,14575,14635,14620,17834,161582
2018-12-5,CF1903,0,0,0,0,14795,0,450
2018-12-5,CF1905,15240,15260,15120,15230,15190,110898,296526
2018-12-5,CF1907,15355,15395,15335,15395,15350,32,1272
2018-12-5,CF1909,15725,15750,15590,15695,15660,11256,47580
2018-12-5,CF1911,0,0,0,0,15800,0,0
2018-12-6,CF1901,14620,14635,14590,14605,14610,19706,155798
2018-12-6,CF1903,0,0,0,0,14795,0,450
2018-12-6,CF1905,15235,15280,15170,15185,15210,110474,301942
2018-12-6,CF1907,15360,15400,15360,15400,15395,70,1246
2018-12-6,CF1909,15715,15745,15635,15665,15675,5126,47292
2018-12-6,CF1911,0,0,0,0,15800,0,0
2018-12-7,CF1901,14600,14605,14510,14545,14560,21354,154478
2018-12-7,CF1903,0,0,0,0,14795,0,450
2018-12-7,CF1905,15165,15200,15120,15165,15165,86860,302006
2018-12-7,CF1907,15345,15345,15345,15345,15345,6,1246
2018-12-7,CF1909,15600,15660,15585,15620,15630,7544,48010
2018-12-7,CF1911,0,0,0,0,15800,0,0
2018-12-10,CF1901,14580,14710,14550,14665,14635,32324,147098
2018-12-10,CF1903,14905,14950,14905,14950,14950,42,420
2018-12-10,CF1905,15170,15405,15170,15310,15295,181162,316990
2018-12-10,CF1907,15425,15535,15425,15535,15480,6,1252
2018-12-10,CF1909,15630,15860,15620,15775,15750,12820,50784
2018-12-10,CF1911,0,0,0,0,15800,0,0
2018-12-11,CF1901,14725,14730,14625,14695,14685,22164,140654
2018-12-11,CF1903,14990,15010,14960,15010,14995,40,410
2018-12-11,CF1905,15350,15425,15260,15390,15355,145328,324078
2018-12-11,CF1907,15525,15525,15520,15520,15520,6,1258
2018-12-11,CF1909,15805,15895,15735,15860,15820,9902,53550
2018-12-11,CF1911,0,0,0,0,15800,0,0
2018-12-12,CF1901,14700,14745,14685,14720,14715,17110,134934
2018-12-12,CF1903,0,0,0,0,14995,0,410
2018-12-12,CF1905,15390,15440,15355,15395,15400,99784,322622
2018-12-12,CF1907,15600,15600,15560,15560,15570,10,1260
2018-12-12,CF1909,15860,15900,15820,15875,15865,6248,55330
2018-12-12,CF1911,0,0,0,0,15800,0,0
2018-12-13,CF1901,14725,14725,14575,14610,14615,25846,130890
2018-12-13,CF1903,15375,15375,14915,14925,15000,36,418
2018-12-13,CF1905,15375,15395,15260,15310,15315,114078,325534
2018-12-13,CF1907,15540,15540,15540,15540,15540,4,1262
2018-12-13,CF1909,15855,15865,15740,15780,15790,8786,56792
2018-12-13,CF1911,0,0,0,0,15800,0,0
2018-12-14,CF1901,14650,14650,14525,14645,14595,22576,121226
2018-12-14,CF1903,14935,14935,14935,14935,14935,18,418
2018-12-14,CF1905,15305,15380,15230,15370,15310,129232,330294
2018-12-14,CF1907,15555,15555,15555,15555,15555,2,1264
2018-12-14,CF1909,15790,15845,15710,15840,15785,11508,58618
2018-12-14,CF1911,0,0,0,0,15800,0,0
2018-12-17,CF1901,14635,14660,14565,14620,14615,18658,113570
2018-12-17,CF1903,14875,14955,14875,14940,14920,60,438
2018-12-17,CF1905,15355,15415,15300,15365,15355,102380,337676
2018-12-17,CF1907,0,0,0,0,15550,0,1264
2018-12-17,CF1909,15805,15890,15770,15845,15825,9816,62548
2018-12-17,CF1911,0,0,0,0,15800,0,0
2018-12-18,CF1901,14650,14650,14530,14540,14580,18730,107366
2018-12-18,CF1903,14940,14940,14850,14850,14870,52,410
2018-12-18,CF1905,15365,15400,15205,15220,15285,146918,335790
2018-12-18,CF1907,15470,15470,15400,15400,15440,32,1284
2018-12-18,CF1909,15840,15875,15690,15700,15755,11628,61994
2018-12-18,CF1911,0,0,0,0,15800,0,0
2018-12-19,CF1901,14575,14575,14475,14500,14510,16292,100958
2018-12-19,CF1903,14845,14860,14780,14785,14835,50,386
2018-12-19,CF1905,15205,15265,15140,15160,15190,119892,337226
2018-12-19,CF1907,15410,15445,15350,15360,15385,24,1298
2018-12-19,CF1909,15680,15735,15620,15650,15660,9166,63402
2018-12-19,CF1911,0,0,0,0,15800,0,0
2018-12-20,CF1901,14500,14635,14470,14550,14545,16548,95670
2018-12-20,CF1903,14770,14955,14765,14850,14880,32,396
2018-12-20,CF1905,15170,15380,15160,15245,15265,173748,331986
2018-12-20,CF1907,15540,15540,15425,15460,15520,256,1314
2018-12-20,CF1909,15625,15860,15625,15710,15730,19096,68788
2018-12-20,CF1911,0,0,0,0,15800,0,0
2018-12-21,CF1901,14570,14605,14455,14465,14520,8874,90936
2018-12-21,CF1903,14920,14920,14775,14785,14800,70,400
2018-12-21,CF1905,15245,15315,15160,15185,15225,126488,334878
2018-12-21,CF1907,15400,15400,15370,15370,15395,28,1314
2018-12-21,CF1909,15720,15795,15640,15665,15715,17244,73578
2018-12-21,CF1911,0,0,0,0,15800,0,0
2018-12-24,CF1901,14450,14480,14290,14335,14355,17486,83012
2018-12-24,CF1903,14760,14760,14600,14615,14630,102,462
2018-12-24,CF1905,15135,15190,14955,15045,15050,191138,357894
2018-12-24,CF1907,15170,15200,15155,15200,15175,32,1316
2018-12-24,CF1909,15615,15660,15400,15495,15500,36154,78382
2018-12-24,CF1911,15065,15290,15065,15290,15180,4,2
2018-12-25,CF1901,14350,14370,13995,14020,14140,23908,74550
2018-12-25,CF1903,14645,14650,14280,14315,14335,160,578
2018-12-25,CF1905,15040,15080,14650,14700,14840,274318,359850
2018-12-25,CF1907,15215,15240,14930,14940,15110,596,1360
2018-12-25,CF1909,15490,15545,15080,15130,15260,49488,73666
2018-12-25,CF1911,15280,15280,15280,15280,15280,2,0
2018-12-26,CF1901,14020,14120,14020,14075,14060,14698,68628
2018-12-26,CF1903,14310,14310,14310,14310,14310,2,578
2018-12-26,CF1905,14670,14825,14670,14770,14770,111364,358026
2018-12-26,CF1907,0,0,0,0,14955,0,1360
2018-12-26,CF1909,15110,15275,15105,15240,15215,20288,73586
2018-12-26,CF1911,0,0,0,0,15280,0,0
2018-12-27,CF1901,14090,14205,14055,14155,14155,16582,62226
2018-12-27,CF1903,14365,14435,14360,14360,14385,6,576
2018-12-27,CF1905,14790,14940,14750,14845,14860,145806,357174
2018-12-27,CF1907,15070,15085,15045,15045,15070,80,1324
2018-12-27,CF1909,15240,15400,15210,15300,15325,20882,70582
2018-12-27,CF1911,0,0,0,0,15300,0,0
2018-12-28,CF1901,14155,14155,14020,14150,14090,20572,57646
2018-12-28,CF1903,14340,14340,14340,14340,14340,2,576
2018-12-28,CF1905,14835,14885,14775,14880,14830,110128,358570
2018-12-28,CF1907,14950,15000,14950,15000,14995,24,1304
2018-12-28,CF1909,15290,15340,15240,15335,15295,14252,71142
2018-12-28,CF1911,0,0,0,0,15300,0,0
2019-1-2,CF1911,0,0,0,0,15380,0,0
2019-1-2,CF1909,15305,15415,15295,15330,15340,10648,71828
2019-1-2,CF1907,15080,15090,15070,15070,15080,12,1304
2019-1-2,CF1905,14835,14960,14835,14890,14900,72680,360612
2019-1-2,CF1903,14375,14375,14340,14340,14370,90,642
2019-1-2,CF1901,14600,14600,14080,14180,14185,6608,54736
2019-1-3,CF1911,0,0,0,0,15380,0,0
2019-1-3,CF1909,15310,15350,15175,15295,15245,21170,74580
2019-1-3,CF1907,14930,14985,14930,14985,14960,4,1306
2019-1-3,CF1905,14860,14890,14750,14865,14810,122062,365672
2019-1-3,CF1903,14280,14300,14235,14260,14265,28,630
2019-1-3,CF1901,14205,14205,14050,14140,14115,5358,50488
2019-1-4,CF1911,0,0,0,0,15400,0,0
2019-1-4,CF1909,15305,15410,15275,15375,15335,31846,81502
2019-1-4,CF1907,15075,15155,15075,15155,15105,10,1310
2019-1-4,CF1905,14875,14995,14855,14955,14920,176776,370916
2019-1-4,CF1903,14360,14400,14320,14400,14355,36,652
2019-1-4,CF1901,14145,14265,14140,14255,14215,8090,44908
2019-1-7,CF1911,15540,15560,15540,15560,15545,2000,2000
2019-1-7,CF1909,15425,15515,15365,15475,15450,22476,84280
2019-1-7,CF1907,15145,15250,15145,15220,15215,410,1716
2019-1-7,CF1905,14995,15090,14940,15050,15020,144776,365992
2019-1-7,CF1903,14500,14505,14480,14505,14495,8,652
2019-1-7,CF1901,14255,14345,14235,14345,14300,5208,41562
2019-1-8,CF1911,15545,15545,15545,15545,15545,200,2200
2019-1-8,CF1909,15520,15520,15385,15480,15440,18762,86102
2019-1-8,CF1907,15150,15215,15150,15190,15150,416,1328
2019-1-8,CF1905,15090,15090,14960,15055,15025,131898,372034
2019-1-8,CF1903,14425,14500,14325,14450,14430,80,686
2019-1-8,CF1901,14350,14385,14230,14310,14290,4290,39326
2019-1-9,CF1911,15600,15600,15600,15600,15600,3000,5200
2019-1-9,CF1909,15515,15560,15420,15555,15505,31538,95970
2019-1-9,CF1907,15205,15265,15205,15260,15255,12,1320
2019-1-9,CF1905,15080,15150,14995,15145,15085,166070,379002
2019-1-9,CF1903,14475,14475,14470,14470,14470,6,688
2019-1-9,CF1901,14315,14430,14275,14430,14370,8502,32882
2019-1-10,CF1911,0,0,0,0,15600,0,5200
2019-1-10,CF1909,15570,15590,15505,15545,15555,23168,100314
2019-1-10,CF1907,15340,15340,15340,15340,15340,2,1322
2019-1-10,CF1905,15130,15200,15105,15160,15155,134990,379522
2019-1-10,CF1903,14635,14635,14335,14460,14485,20,690
2019-1-10,CF1901,14430,14490,14385,14450,14450,6554,27598
2019-1-11,CF1911,15575,15655,15560,15645,15605,7042,9522
2019-1-11,CF1909,15515,15595,15495,15525,15545,25154,105154
2019-1-11,CF1907,0,0,0,0,15310,0,1322
2019-1-11,CF1905,15135,15215,15105,15140,15160,114372,378780
2019-1-11,CF1903,14510,14515,14490,14515,14505,50,710
2019-1-11,CF1901,14450,14650,14400,14505,14500,6448,20722
2019-1-14,CF1911,15515,15650,15515,15650,15630,950,10072
2019-1-14,CF1909,15390,15570,15390,15555,15540,14494,105936
2019-1-14,CF1907,15310,15340,15310,15340,15325,4,1322
2019-1-14,CF1905,15165,15185,15105,15145,15150,90034,375812
2019-1-14,CF1903,14485,14485,14485,14485,14485,8,710
2019-1-14,CF1901,14500,14630,14500,14600,14555,4124,15714
2019-1-15,CF1911,15500,15500,15500,15500,15500,4,10076
2019-1-15,CF1909,15565,15600,15475,15520,15550,15200,107250
2019-1-15,CF1907,15325,15345,15325,15345,15330,48,1322
2019-1-15,CF1905,15160,15215,15085,15130,15160,130588,382406
2019-1-15,CF1903,14500,14530,14490,14490,14515,72,738
2019-1-15,CF1901,14505,15000,14505,14800,14790,7788,0
2019-1-16,CF1911,15395,15480,15365,15380,15425,58,10106
2019-1-16,CF1909,15510,15530,15310,15380,15400,48014,119036
2019-1-16,CF1907,15185,15215,15170,15215,15190,14,1322
2019-1-16,CF1905,15130,15135,14980,15055,15045,167610,390394
2019-1-16,CF1903,14490,14530,14410,14465,14480,76,736
2019-1-16,CF2001,15815,16000,15650,15730,15755,17614,14706
2019-1-17,CF1911,15485,15860,15485,15860,15715,2072,12082
2019-1-17,CF1909,15390,15640,15360,15635,15515,53594,123586
2019-1-17,CF1907,15210,15425,15200,15425,15295,20,1330
2019-1-17,CF1905,15065,15310,15030,15300,15220,292942,414018
2019-1-17,CF1903,14465,14730,14465,14730,14595,148,730
2019-1-17,CF2001,15715,15985,15670,15955,15795,4550,16586
2019-1-18,CF1911,15830,15830,15830,15830,15830,2,12080
2019-1-18,CF1909,15630,15665,15555,15625,15605,27526,123820
2019-1-18,CF1907,15420,15445,15420,15445,15435,4,1332
2019-1-18,CF1905,15280,15325,15235,15280,15270,189228,413924
2019-1-18,CF1903,14685,14720,14645,14700,14670,82,720
2019-1-18,CF2001,15950,16020,15910,16000,15975,2348,17602
2019-1-21,CF1911,15890,16020,15890,16020,15890,202,12280
2019-1-21,CF1909,15620,15860,15585,15755,15705,39030,122156
2019-1-21,CF1907,15145,15585,15145,15585,15475,12,1336
2019-1-21,CF1905,15280,15480,15245,15380,15355,360178,450454
2019-1-21,CF1903,14750,14900,14700,14900,14775,92,724
2019-1-21,CF2001,16005,16225,15940,16130,16050,4066,20426
2019-1-22,CF1911,15880,15880,15880,15880,15880,2,12278
2019-1-22,CF1909,15765,15825,15500,15550,15660,53082,119844
2019-1-22,CF1907,15570,15570,15340,15340,15495,22,1342
2019-1-22,CF1905,15360,15450,15105,15150,15275,308174,426598
2019-1-22,CF1903,14840,14900,14650,14700,14760,70,710
2019-1-22,CF2001,16130,16195,15930,15985,16050,4240,19506
2019-1-23,CF1911,0,0,0,0,15790,0,12278
2019-1-23,CF1909,15530,15595,15500,15510,15535,24240,123662
2019-1-23,CF1907,15345,15345,15345,15345,15345,2,1340
2019-1-23,CF1905,15165,15215,15120,15140,15165,118698,425166
2019-1-23,CF1903,14750,14795,14735,14795,14760,8,708
2019-1-23,CF2001,15985,16020,15900,15920,15975,1296,20172
2019-1-24,CF1911,15790,15790,15680,15680,15790,1402,10878
2019-1-24,CF1909,15525,15560,15490,15555,15525,16870,122408
2019-1-24,CF1907,0,0,0,0,15345,0,1340
2019-1-24,CF1905,15155,15195,15105,15185,15160,95710,422252
2019-1-24,CF1903,14795,14800,14750,14780,14780,46,672
2019-1-24,CF2001,15935,15955,15875,15940,15915,1174,20298
2019-1-25,CF1911,0,0,0,0,15790,0,10878
2019-1-25,CF1909,15525,15620,15510,15620,15575,19010,123404
2019-1-25,CF1907,15390,15400,15390,15400,15395,4,1338
2019-1-25,CF1905,15180,15260,15140,15255,15210,162792,421880
2019-1-25,CF1903,14845,14845,14750,14750,14780,6,670
2019-1-25,CF2001,15930,15985,15895,15985,15960,1358,21028
2019-1-28,CF1911,0,0,0,0,15790,0,10878
2019-1-28,CF1909,15620,15710,15575,15620,15630,23680,124844
2019-1-28,CF1907,15405,15500,15405,15445,15450,20,1340
2019-1-28,CF1905,15270,15365,15210,15255,15280,167236,420160
2019-1-28,CF1903,14800,14900,14790,14835,14860,22,654
2019-1-28,CF2001,15935,16070,15930,15975,15975,2294,21928
2019-1-29,CF1911,15810,15815,15740,15745,15800,916,10614
2019-1-29,CF1909,15610,15640,15550,15615,15600,18080,125132
2019-1-29,CF1907,15365,15440,15365,15410,15410,14,1342
2019-1-29,CF1905,15255,15280,15170,15265,15235,115258,413728
2019-1-29,CF1903,14805,14850,14780,14850,14805,8,650
2019-1-29,CF2001,15990,16000,15905,15970,15960,2000,23144
2019-1-30,CF1911,15815,15870,15815,15870,15835,4366,8606
2019-1-30,CF1909,15630,15695,15605,15665,15645,22122,124030
2019-1-30,CF1907,15435,15500,15435,15485,15465,16,1342
2019-1-30,CF1905,15275,15350,15250,15315,15300,159578,404624
2019-1-30,CF1903,14900,14950,14895,14925,14920,88,568
2019-1-30,CF2001,15995,16040,15955,15995,15995,1630,23498
2019-1-31,CF1911,15860,15860,15860,15860,15860,6,8610
2019-1-31,CF1909,15670,15685,15590,15655,15630,14758,123612
2019-1-31,CF1907,15445,15455,15410,15455,15440,8,1344
2019-1-31,CF1905,15330,15340,15220,15310,15280,106142,395366
2019-1-31,CF1903,14850,14900,14765,14900,14810,88,524
2019-1-31,CF2001,16005,16005,15930,15980,15965,462,23614
2019-2-1,CF1911,15950,15950,15545,15745,15850,1716,6918
2019-2-1,CF1909,15635,15680,15515,15595,15600,21866,124302
2019-2-1,CF1907,15370,15370,15360,15360,15365,6,1342
2019-2-1,CF1905,15305,15345,15160,15250,15250,127872,385422
2019-2-1,CF1903,14960,14995,14780,14935,14880,74,468
2019-2-1,CF2001,16000,16010,15855,15930,15950,1886,23722
2019-2-11,CF1911,15690,15690,15690,15690,15690,2,6918
2019-2-11,CF1909,15560,15580,15470,15545,15515,15662,126248
2019-2-11,CF1907,15280,15390,15270,15390,15305,8,1346
2019-2-11,CF1905,15200,15230,15105,15200,15165,82458,387764
2019-2-11,CF1903,14750,14835,14745,14835,14780,22,450
2019-2-11,CF2001,15915,15915,15825,15885,15860,1126,23778
2019-2-12,CF1911,15845,15880,15470,15730,15650,490,7124
2019-2-12,CF1909,15545,15770,15470,15565,15675,87106,144284
2019-2-12,CF1907,15465,15600,15325,15350,15450,50,1382
2019-2-12,CF1905,15210,15450,15100,15195,15320,367056,409670
2019-2-12,CF1903,14800,14950,14675,14675,14830,22,440
2019-2-12,CF2001,15890,16090,15805,15910,16010,9990,30270
2019-2-13,CF1911,15710,15730,15655,15655,15710,78,7162
2019-2-13,CF1909,15580,15600,15375,15375,15485,59596,144748
2019-2-13,CF1907,15375,15375,15170,15175,15285,90,1462
2019-2-13,CF1905,15175,15245,14995,14995,15115,266768,410676
2019-2-13,CF1903,14620,14730,14605,14610,14635,10,440
2019-2-13,CF2001,15900,15925,15720,15735,15825,3484,30950
2019-2-14,CF1911,15520,15595,15515,15570,15555,302,7422
2019-2-14,CF1909,15385,15465,15315,15415,15390,38720,145378
2019-2-14,CF1907,15200,15250,15140,15205,15190,28,1490
2019-2-14,CF1905,15005,15095,14955,15035,15025,150208,413132
2019-2-14,CF1903,14660,14660,14420,14550,14475,24,440
2019-2-14,CF2001,15740,15805,15675,15760,15735,2068,30730
2019-2-15,CF1911,15535,15600,15535,15595,15560,28,7434
2019-2-15,CF1909,15420,15470,15335,15395,15410,26046,146226
2019-2-15,CF1907,15190,15225,15190,15210,15205,20,1508
2019-2-15,CF1905,15040,15080,14950,15005,15025,123932,411236
2019-2-15,CF1903,14500,14500,14450,14450,14470,24,440
2019-2-15,CF2001,15785,15805,15695,15730,15750,1674,30972
2019-2-18,CF1911,15560,15590,15560,15580,15585,11768,5778
2019-2-18,CF1909,15395,15515,15375,15445,15440,36204,139032
2019-2-18,CF1907,15195,15245,15195,15245,15235,16,1524
2019-2-18,CF1905,15010,15135,14995,15060,15060,99764,406102
2019-2-18,CF1903,14420,14500,14285,14500,14335,62,440
2019-2-18,CF2001,15720,15845,15720,15785,15775,910,30844
2019-2-19,CF1911,15680,15980,15680,15810,15860,82,5726
2019-2-19,CF1909,15460,15735,15445,15735,15630,62678,145414
2019-2-19,CF1907,15300,15500,15300,15500,15390,56,1514
2019-2-19,CF1905,15090,15350,15070,15345,15250,287630,407244
2019-2-19,CF1903,14550,14650,14550,14650,14610,46,440
2019-2-19,CF2001,15815,16050,15795,16050,15980,2982,30936
2019-2-20,CF1911,15770,15875,15770,15875,15835,40,5726
2019-2-20,CF1909,15725,15805,15655,15795,15735,60744,151670
2019-2-20,CF1907,15460,15535,15445,15535,15485,82,1542
2019-2-20,CF1905,15350,15395,15265,15390,15345,244714,422500
2019-2-20,CF1903,14695,14940,14610,14745,14740,108,432
2019-2-20,CF2001,16055,16115,15985,16105,16050,3790,33172
2019-2-21,CF1911,15940,15940,15845,15865,15875,156,5794
2019-2-21,CF1909,15780,15890,15675,15740,15775,87358,163250
2019-2-21,CF1907,15505,15520,15410,15485,15480,24,1552
2019-2-21,CF1905,15390,15450,15240,15300,15355,359744,433704
2019-2-21,CF1903,14650,14750,14650,14700,14690,38,432
2019-2-21,CF2001,16115,16205,16000,16070,16100,4772,34246
2019-2-22,CF1911,15910,16160,15855,16160,15980,214,5954
2019-2-22,CF1909,15775,16125,15755,16095,15935,144344,199520
2019-2-22,CF1907,15535,15755,15500,15755,15695,260,1610
2019-2-22,CF1905,15345,15645,15315,15610,15480,610802,522490
2019-2-22,CF1903,14660,14835,14650,14670,14740,58,418
2019-2-22,CF2001,16120,16455,16085,16425,16270,9302,36090
2019-2-25,CF1911,16120,16120,15885,16005,16035,94,5940
2019-2-25,CF1909,16090,16155,15745,15845,15935,166584,211592
2019-2-25,CF1907,15745,15805,15500,15540,15615,330,1780
2019-2-25,CF1905,15595,15665,15265,15360,15460,576054,483424
2019-2-25,CF1903,14600,14720,14600,14720,14670,18,418
2019-2-25,CF2001,16420,16495,16100,16275,16320,13616,39240
2019-2-26,CF1911,15955,15955,15890,15920,15920,8,5934
2019-2-26,CF1909,15860,15890,15680,15685,15785,92728,209628
2019-2-26,CF1907,15450,15545,15385,15385,15450,222,1788
2019-2-26,CF1905,15365,15410,15215,15220,15315,296858,461598
2019-2-26,CF1903,14800,14800,14565,14565,14735,74,418
2019-2-26,CF2001,16305,16315,16115,16120,16235,2446,39650
2019-2-27,CF1911,15910,15915,15780,15810,15860,3720,9496
2019-2-27,CF1909,15690,15765,15625,15625,15695,63104,205304
2019-2-27,CF1907,15400,15410,15375,15375,15390,194,1794
2019-2-27,CF1905,15230,15290,15175,15180,15235,200284,445980
2019-2-27,CF1903,14585,14730,14585,14730,14675,22,422
2019-2-27,CF2001,16180,16210,16050,16070,16115,2246,39252
2019-2-28,CF1911,15840,15850,15805,15805,15835,64,9500
2019-2-28,CF1909,15640,15735,15630,15645,15680,52020,201516
2019-2-28,CF1907,15425,15425,15330,15330,15370,72,1790
2019-2-28,CF1905,15215,15280,15185,15205,15230,186696,444146
2019-2-28,CF1903,14840,14890,14215,14500,14620,72,418
2019-2-28,CF2001,16085,16160,16050,16070,16115,2364,39344
